author_name,pmid,author_id
ChezalJ.M.,2-s2.0-84898688363,624
DonnarieixD.,2-s2.0-84898688363,625
LabarreP.,2-s2.0-84898688363,626
MoinsN.,2-s2.0-84898688363,627
PaponJ.,2-s2.0-84898688363,628
Rbah-VidalL.,2-s2.0-84898688363,629
VidalA.,2-s2.0-84898688363,630
Miot-NoiraultE.,2-s2.0-84898688363,631
MaigneL.,2-s2.0-84898688363,632
JonesL.A.,2-s2.0-84898793740,633
SmithA.M.,2-s2.0-84898793740,634
HedbergY.S.,2-s2.0-84898797206,635
QianB.,2-s2.0-84898797206,636
ShenZ.,2-s2.0-84898797206,637
VirtanenS.,2-s2.0-84898797206,638
OdnevallWallinderI.,2-s2.0-84898797206,639
KardynalA.,2-s2.0-84898797629,640
OlszewskaM.,2-s2.0-84898797629,641
HaymonL.,2-s2.0-84898818104,642
SimiE.,2-s2.0-84898818104,643
MoyerK.,2-s2.0-84898818104,644
AufoxS.,2-s2.0-84898818104,645
OuyangD.W.,2-s2.0-84898818104,646
TangR.Y.,2-s2.0-84898827456,647
LaamanenC.,2-s2.0-84898827456,648
McDonaldN.,2-s2.0-84898827456,649
LeclairR.J.,2-s2.0-84898827456,650
KolA.,2-s2.0-84898850543,651
TerwisschaVanScheltingaA.G.T.,2-s2.0-84898850543,652
Timmer-BosschaH.,2-s2.0-84898850543,653
LambertsL.E.,2-s2.0-84898850543,654
BenschF.,2-s2.0-84898850543,655
DeVriesE.G.E.,2-s2.0-84898850543,656
SchröderC.P.,2-s2.0-84898850543,657
NovO.,2-s2.0-84898883461,658
ArazyO.,2-s2.0-84898883461,659
AndersonD.,2-s2.0-84898883461,660
SarkarU.,2-s2.0-84898891820,661
LylesC.R.,2-s2.0-84898891820,662
ParkerM.M.,2-s2.0-84898891820,663
AllenJ.,2-s2.0-84898891820,664
NguyenR.,2-s2.0-84898891820,665
MoffetH.H.,2-s2.0-84898891820,666
SchillingerD.,2-s2.0-84898891820,667
KarterA.J.,2-s2.0-84898891820,668
LandiniG.,2-s2.0-84898916184,669
MylonasP.,2-s2.0-84898916184,670
ShahI.Z.,2-s2.0-84898916184,671
HamburgerJ.,2-s2.0-84898916184,672
MaJ.,2-s2.0-84899049244,673
ChenJ.,2-s2.0-84899049244,674
MingD.,2-s2.0-84899049244,675
TianJ.,2-s2.0-84899049244,676
FoliK.J.,2-s2.0-84899051796,677
BraswellM.,2-s2.0-84899051796,678
KirkpatrickJ.,2-s2.0-84899051796,679
LimE.,2-s2.0-84899051796,680
ChangY.-C.,2-s2.0-84899070312,681
HuangY.-H.,2-s2.0-84899070312,682
HuangC.-S.,2-s2.0-84899070312,683
ChenJ.-H.,2-s2.0-84899070312,684
ChangR.-F.,2-s2.0-84899070312,685
SteinE.M.,2-s2.0-84899082276,686
KepleyA.,2-s2.0-84899082276,687
WalkerM.,2-s2.0-84899082276,688
NickolasT.L.,2-s2.0-84899082276,689
NishiyamaK.,2-s2.0-84899082276,690
ZhouB.,2-s2.0-84899082276,66
LiuX.S.,2-s2.0-84899082276,691
McMahonD.J.,2-s2.0-84899082276,692
ZhangC.,2-s2.0-84899082276,693
BoutroyS.,2-s2.0-84899082276,694
CosmanF.,2-s2.0-84899082276,695
NievesJ.,2-s2.0-84899082276,696
GuoX.E.,2-s2.0-84899082276,697
ShaneE.,2-s2.0-84899082276,698
SpyridonosP.,2-s2.0-84899121269,699
GaitanisG.,2-s2.0-84899121269,700
TzaphlidouM.,2-s2.0-84899121269,701
BassukasI.D.,2-s2.0-84899121269,702
MeyerA.F.,2-s2.0-84899430714,703
DiepenbrockJ.-P.,2-s2.0-84899430714,704
HappelM.F.K.,2-s2.0-84899430714,705
OhlF.W.,2-s2.0-84899430714,706
AnemüllerJ.,2-s2.0-84899430714,707
ConnellyK.,2-s2.0-84899444547,708
UrRehmanLaghariK.,2-s2.0-84899444547,709
MokhtariM.,2-s2.0-84899444547,710
FalkT.H.,2-s2.0-84899444547,711
KennedyA.E.,2-s2.0-84899471544,712
DickinsonA.J.,2-s2.0-84899471544,713
StrickerT.P.,2-s2.0-84899490698,714
MoralesLaMadridA.,2-s2.0-84899490698,715
ChlenskiA.,2-s2.0-84899490698,716
GuerreroL.,2-s2.0-84899490698,717
SalwenH.R.,2-s2.0-84899490698,718
GosiengfiaoY.,2-s2.0-84899490698,719
PerlmanE.J.,2-s2.0-84899490698,720
FurmanW.,2-s2.0-84899490698,721
BahramiA.,2-s2.0-84899490698,722
ShohetJ.M.,2-s2.0-84899490698,723
ZageP.E.,2-s2.0-84899490698,724
HicksM.J.,2-s2.0-84899490698,725
ShimadaH.,2-s2.0-84899490698,726
SuganumaR.,2-s2.0-84899490698,727
ParkJ.R.,2-s2.0-84899490698,728
SoS.,2-s2.0-84899490698,729
LondonW.B.,2-s2.0-84899490698,730
PytelP.,2-s2.0-84899490698,731
MacleanK.H.,2-s2.0-84899490698,732
CohnS.L.,2-s2.0-84899490698,733
WeizmanL.,2-s2.0-84899512814,734
SiraL.B.,2-s2.0-84899512814,735
JoskowiczL.,2-s2.0-84899512814,736
RubinD.L.,2-s2.0-84899512814,737
YeomK.W.,2-s2.0-84899512814,738
ConstantiniS.,2-s2.0-84899512814,739
ShoftyB.,2-s2.0-84899512814,740
BashatD.B.,2-s2.0-84899512814,741
PourA.B.,2-s2.0-84899516413,742
HashimM.,2-s2.0-84899516413,743
KristensenV.N.,2-s2.0-84899530032,744
LingjærdeO.C.,2-s2.0-84899530032,745
RussnesH.G.,2-s2.0-84899530032,746
VollanH.K.M.,2-s2.0-84899530032,747
FrigessiA.,2-s2.0-84899530032,748
Børresen-DaleA.-L.,2-s2.0-84899530032,749
BurtC.H.,2-s2.0-84899535656,750
SimonsR.L.,2-s2.0-84899535656,751
DeBellisF.,2-s2.0-84899541163,752
CarafaV.,2-s2.0-84899541163,753
ConteM.,2-s2.0-84899541163,754
RotiliD.,2-s2.0-84899541163,755
PetragliaF.,2-s2.0-84899541163,756
MatareseF.,2-s2.0-84899541163,757
FrançoijsK.-J.,2-s2.0-84899541163,758
AblainJ.,2-s2.0-84899541163,759
ValenteS.,2-s2.0-84899541163,760
CastellanoR.,2-s2.0-84899541163,761
GoubardA.,2-s2.0-84899541163,762
ColletteY.,2-s2.0-84899541163,763
MandoliA.,2-s2.0-84899541163,764
MartensJ.H.A.,2-s2.0-84899541163,765
DeThéH.,2-s2.0-84899541163,766
NebbiosoA.,2-s2.0-84899541163,767
MaiA.,2-s2.0-84899541163,768
StunnenbergH.G.,2-s2.0-84899541163,769
AltucciL.,2-s2.0-84899541163,770
OzdoganM.,2-s2.0-84899541853,771
YasakaR.,2-s2.0-84899549687,772
NguyenH.D.,2-s2.0-84899549687,773
HoS.Y.W.,2-s2.0-84899549687,774
DuchêneS.,2-s2.0-84899549687,775
KorkmazS.,2-s2.0-84899549687,776
KatisN.,2-s2.0-84899549687,777
TakahashiH.,2-s2.0-84899549687,778
GibbsA.J.,2-s2.0-84899549687,779
OhshimaK.,2-s2.0-84899549687,780
SmolinskaA.,2-s2.0-84899570854,781
HauschildA.-Ch.,2-s2.0-84899570854,782
FijtenR.R.R.,2-s2.0-84899570854,783
DallingaJ.W.,2-s2.0-84899570854,784
BaumbachJ.,2-s2.0-84899570854,785
VanSchootenF.J.,2-s2.0-84899570854,786
Abd-AllahF.,2-s2.0-84899615988,787
HeshmatKassemH.,2-s2.0-84899615988,788
HashadA.,2-s2.0-84899615988,789
ShamloulR.M.,2-s2.0-84899615988,790
ZakiA.,2-s2.0-84899615988,791
MessaoudiK.,2-s2.0-84899621332,792
ToumiS.,2-s2.0-84899621332,793
BourennaneE.-B.,2-s2.0-84899621332,794
TouizaM.,2-s2.0-84899621332,795
SunJ.,2-s2.0-84899637201,796
WangS.,2-s2.0-84899637201,126
LiC.,2-s2.0-84899637201,797
RenY.,2-s2.0-84899637201,798
WangJ.,2-s2.0-84899637201,68
FinleyB.J.,2-s2.0-84899667377,799
KilkkiK.,2-s2.0-84899667377,800
KazemiS.,2-s2.0-84899667651,801
GhorbaniA.,2-s2.0-84899667651,802
AmindavarH.,2-s2.0-84899667651,803
LiC.,2-s2.0-84899667651,797
RaoK.,2-s2.0-84899682939,804
OkM.W.,2-s2.0-84899682939,805
BryantB.R.,2-s2.0-84899682939,806
LyksborgM.,2-s2.0-84899703394,807
SiebnerH.R.,2-s2.0-84899703394,808
SørensenP.S.,2-s2.0-84899703394,809
BlinkenbergM.,2-s2.0-84899703394,810
ParkerG.J.M.,2-s2.0-84899703394,811
DogonowskiA.-M.,2-s2.0-84899703394,812
GardeE.,2-s2.0-84899703394,813
LarsenR.,2-s2.0-84899703394,814
DyrbyT.B.,2-s2.0-84899703394,815
VanEngelenA.,2-s2.0-84899716344,816
NiessenW.J.,2-s2.0-84899716344,817
KleinS.,2-s2.0-84899716344,818
GroenH.C.,2-s2.0-84899716344,819
VerhagenH.J.M.,2-s2.0-84899716344,820
WentzelJ.J.,2-s2.0-84899716344,821
VanDerLugtA.,2-s2.0-84899716344,822
DeBruijneM.,2-s2.0-84899716344,823
ChaoY.,2-s2.0-84899725669,824
KangJ.,2-s2.0-84899725669,825
ZhangT.,2-s2.0-84899725669,826
YangQ.,2-s2.0-84899725669,827
GruberM.Y.,2-s2.0-84899725669,828
SunY.,2-s2.0-84899725669,829
LiuY.,2-s2.0-84899735237,830
HanS.,2-s2.0-84899735237,831
XuO.,2-s2.0-84899735237,832
EssermanL.J.,2-s2.0-84899752622,833
ThompsonI.M.,2-s2.0-84899752622,834
ReidB.,2-s2.0-84899752622,835
NelsonP.,2-s2.0-84899752622,836
RansohoffD.F.,2-s2.0-84899752622,837
WelchH.G.,2-s2.0-84899752622,838
HwangS.,2-s2.0-84899752622,839
BerryD.A.,2-s2.0-84899752622,840
KinzlerK.W.,2-s2.0-84899752622,841
BlackW.C.,2-s2.0-84899752622,842
BissellM.,2-s2.0-84899752622,843
ParnesH.,2-s2.0-84899752622,844
SrivastavaS.,2-s2.0-84899752622,845
StampR.,2-s2.0-84899757959,846
SchembriA.,2-s2.0-84899757959,847
FenlonJ.,2-s2.0-84899757959,848
RentelisR.,2-s2.0-84899757959,849
WollB.,2-s2.0-84899757959,850
CormierK.,2-s2.0-84899757959,851
McKinnonJ.M.,2-s2.0-84899766407,852
ChonodyJ.,2-s2.0-84899766407,853
SamuelC.A.,2-s2.0-84899777404,854
BoyleS.A.,2-s2.0-84899797639,855
KennedyC.M.,2-s2.0-84899797639,856
TorresJ.,2-s2.0-84899797639,857
ColmanK.,2-s2.0-84899797639,858
Pérez-EstigarribiaP.E.,2-s2.0-84899797639,859
DeLaSanchaN.U.,2-s2.0-84899797639,860
Montero-MarinJ.,2-s2.0-84899818779,861
PivaDemarzoM.M.,2-s2.0-84899818779,862
PereiraJ.P.,2-s2.0-84899818779,863
OleaM.,2-s2.0-84899818779,864
García-CampayoJ.,2-s2.0-84899818779,865
LiX.-M.,2-s2.0-84899856563,866
RengJ.,2-s2.0-84899856563,867
ZhouP.,2-s2.0-84899856563,868
CaoY.,2-s2.0-84899856563,869
ChengZ.-Z.,2-s2.0-84899856563,870
XiaoY.,2-s2.0-84899856563,871
XuG.-H.,2-s2.0-84899856563,872
SinghH.,2-s2.0-84899913003,873
KaurL.,2-s2.0-84899913003,874
SinghK.,2-s2.0-84899913003,875
ZhaoJ.-C.,2-s2.0-84899930631,876
JaneCookE.,2-s2.0-84899951164,877
RandhawaG.,2-s2.0-84899951164,878
LargeS.,2-s2.0-84899951164,879
GuppyA.,2-s2.0-84899951164,880
ChaterA.M.,2-s2.0-84899951164,881
AliN.,2-s2.0-84899951164,882
McClymontH.,2-s2.0-84899960453,883
GowJ.,2-s2.0-84899960453,884
PerryC.,2-s2.0-84899960453,885
PollardA.S.,2-s2.0-84900019982,886
McgonnellI.M.,2-s2.0-84900019982,887
PitsillidesA.A.,2-s2.0-84900019982,888
FahmiF.,2-s2.0-84900032576,889
MarqueringH.A.,2-s2.0-84900032576,890
StreekstraG.J.,2-s2.0-84900032576,891
BeenenL.F.M.,2-s2.0-84900032576,892
JanssenN.N.Y.,2-s2.0-84900032576,893
MajoieC.B.L.,2-s2.0-84900032576,894
VanBavelE.,2-s2.0-84900032576,895
SauderK.A.,2-s2.0-84900295638,896
WestS.G.,2-s2.0-84900295638,897
McCreaC.E.,2-s2.0-84900295638,898
CampbellJ.M.,2-s2.0-84900295638,899
JenkinsA.L.,2-s2.0-84900295638,900
JenkinsD.J.A.,2-s2.0-84900295638,901
KendallC.W.C.,2-s2.0-84900295638,902
NielsenJ.A.,2-s2.0-84900295928,903
MengisteS.A.,2-s2.0-84900295928,904
NewmanC.,2-s2.0-84900306414,905
ManniL.,2-s2.0-84900312326,906
GaspariniF.,2-s2.0-84900312326,907
HottaK.,2-s2.0-84900312326,908
IshizukaK.J.,2-s2.0-84900312326,909
RicciL.,2-s2.0-84900312326,910
TiozzoS.,2-s2.0-84900312326,911
VoskoboynikA.,2-s2.0-84900312326,912
DaugaD.,2-s2.0-84900312326,913
ShiL.,2-s2.0-84900415568,181
ZhangZ.,2-s2.0-84900415568,914
YuA.M.,2-s2.0-84900415568,915
WangW.,2-s2.0-84900415568,916
WeiZ.,2-s2.0-84900415568,917
AkhterE.,2-s2.0-84900415568,918
MaurerK.,2-s2.0-84900415568,919
ReisP.C.,2-s2.0-84900415568,920
SongL.,2-s2.0-84900415568,921
PetriM.,2-s2.0-84900415568,922
SullivanK.E.,2-s2.0-84900415568,923
ImmergutM.,2-s2.0-84900421891,924
KaufmanP.,2-s2.0-84900421891,925
YamashitaH.,2-s2.0-84900422961,926
UedaY.,2-s2.0-84900422961,927
OzakiT.,2-s2.0-84900422961,928
TsuchiyaH.,2-s2.0-84900422961,929
TakahashiY.,2-s2.0-84900422961,930
KanekoH.,2-s2.0-84900422961,931
KanoT.,2-s2.0-84900422961,932
MimoriA.,2-s2.0-84900422961,933
[Noauthornameavailable],2-s2.0-84900436029,934
VargheseF.,2-s2.0-84900445093,935
BukhariA.B.,2-s2.0-84900445093,936
MalhotraR.,2-s2.0-84900445093,937
DeA.,2-s2.0-84900445093,938
AmaralJ.A.T.,2-s2.0-84900458952,939
NogueiraM.L.,2-s2.0-84900458952,940
RoqueA.L.,2-s2.0-84900458952,941
GuidaH.L.,2-s2.0-84900458952,942
DeAbreuL.C.,2-s2.0-84900458952,943
RaimundoR.D.,2-s2.0-84900458952,944
VanderleiL.C.M.,2-s2.0-84900458952,945
RibeiroV.L.,2-s2.0-84900458952,946
FerreiraC.,2-s2.0-84900458952,947
ValentiV.E.,2-s2.0-84900458952,948
KarakusA.,2-s2.0-84900499198,949
ŞenyerN.,2-s2.0-84900499198,950
BlacherS.,2-s2.0-84900524184,951
ErpicumC.,2-s2.0-84900524184,952
LenoirB.,2-s2.0-84900524184,953
PaupertJ.,2-s2.0-84900524184,954
MoraesG.,2-s2.0-84900524184,955
OrmeneseS.,2-s2.0-84900524184,956
BullingerE.,2-s2.0-84900524184,957
NoelA.,2-s2.0-84900524184,958
MuralaS.,2-s2.0-84900525928,959
WuQ.M.J.,2-s2.0-84900525928,960
LongH.,2-s2.0-84900580653,961
ZhouY.,2-s2.0-84900580653,379
YeN.,2-s2.0-84900580653,962
LiaoL.,2-s2.0-84900580653,963
JianF.,2-s2.0-84900580653,964
WangY.,2-s2.0-84900580653,965
LaiW.,2-s2.0-84900580653,966
ViapianaR.,2-s2.0-84900658327,967
Guerreiro-TanomaruJ.,2-s2.0-84900658327,968
Tanomaru-FilhoM.,2-s2.0-84900658327,969
CamilleriJ.,2-s2.0-84900658327,970
ChenY.,2-s2.0-84900661727,274
DengJ.,2-s2.0-84900661727,971
WangY.,2-s2.0-84900661727,965
LiuB.,2-s2.0-84900661727,972
DingJ.,2-s2.0-84900661727,973
MaoX.,2-s2.0-84900661727,974
ZhangJ.,2-s2.0-84900661727,975
HuH.,2-s2.0-84900661727,976
LiJ.,2-s2.0-84900661727,977
ZuhrO.,2-s2.0-84900826361,978
BäumerD.,2-s2.0-84900826361,979
HürzelerM.,2-s2.0-84900826361,980
TortajadaM.,2-s2.0-84900829199,981
OliverA.,2-s2.0-84900829199,982
MartíR.,2-s2.0-84900829199,983
GanauS.,2-s2.0-84900829199,984
TortajadaL.,2-s2.0-84900829199,985
SentísM.,2-s2.0-84900829199,986
FreixenetJ.,2-s2.0-84900829199,987
ZwiggelaarR.,2-s2.0-84900829199,988
FordJ.D.,2-s2.0-84901010064,989
WilloxA.C.,2-s2.0-84901010064,990
ChatwoodS.,2-s2.0-84901010064,991
FurgalC.,2-s2.0-84901010064,992
HarperS.,2-s2.0-84901010064,993
MauroI.,2-s2.0-84901010064,994
PearceT.,2-s2.0-84901010064,995
WangL.,2-s2.0-84901017016,996
TangW.,2-s2.0-84901017016,997
ZhenZ.,2-s2.0-84901017016,998
ChenH.,2-s2.0-84901017016,999
XieJ.,2-s2.0-84901017016,1000
ZhaoQ.,2-s2.0-84901017016,1001
GorbatenkoA.,2-s2.0-84901021936,1002
OlesenC.W.,2-s2.0-84901021936,1003
BoedtkjerE.,2-s2.0-84901021936,1004
PedersenS.F.,2-s2.0-84901021936,1005
KotasidisF.A.,2-s2.0-84901049719,1006
ZaidiH.,2-s2.0-84901049719,1007
KarkabiK.,2-s2.0-84901188444,1008
WaldH.S.,2-s2.0-84901188444,1009
CastelO.C.,2-s2.0-84901188444,1010
GalaR.,2-s2.0-84901255614,1011
ChapetonJ.,2-s2.0-84901255614,1012
JiteshJ.,2-s2.0-84901255614,1013
BhavsarC.,2-s2.0-84901255614,1014
StepanyantsA.,2-s2.0-84901255614,1015
KoprowskiR.,2-s2.0-84901271961,1016
WilczyńskiS.,2-s2.0-84901271961,1017
WróbelZ.,2-s2.0-84901271961,1018
KasperczykS.,2-s2.0-84901271961,1019
Błońska-FajfrowskaB.,2-s2.0-84901271961,1020
JanbonG.,2-s2.0-84901315116,1021
OrmerodK.L.,2-s2.0-84901315116,1022
PauletD.,2-s2.0-84901315116,1023
ByrnesIIIE.J.,2-s2.0-84901315116,1024
YadavV.,2-s2.0-84901315116,1025
ChatterjeeG.,2-s2.0-84901315116,1026
MullapudiN.,2-s2.0-84901315116,1027
HonC.-C.,2-s2.0-84901315116,1028
BillmyreR.B.,2-s2.0-84901315116,1029
BrunelF.,2-s2.0-84901315116,1030
BahnY.-S.,2-s2.0-84901315116,1031
ChenW.,2-s2.0-84901315116,1032
ChenY.,2-s2.0-84901315116,274
ChowE.W.L.,2-s2.0-84901315116,1033
CoppéeJ.-Y.,2-s2.0-84901315116,1034
Floyd-AveretteA.,2-s2.0-84901315116,1035
GaillardinC.,2-s2.0-84901315116,1036
GerikK.J.,2-s2.0-84901315116,1037
GoldbergJ.,2-s2.0-84901315116,1038
Gonzalez-HilarionS.,2-s2.0-84901315116,1039
GujjaS.,2-s2.0-84901315116,1040
HamlinJ.L.,2-s2.0-84901315116,1041
HsuehY.-P.,2-s2.0-84901315116,1042
IaniriG.,2-s2.0-84901315116,1043
JonesS.,2-s2.0-84901315116,1044
KodiraC.D.,2-s2.0-84901315116,1045
KozubowskiL.,2-s2.0-84901315116,1046
LamW.,2-s2.0-84901315116,1047
MarraM.,2-s2.0-84901315116,1048
MesnerL.D.,2-s2.0-84901315116,1049
MieczkowskiP.A.,2-s2.0-84901315116,1050
MoyrandF.,2-s2.0-84901315116,1051
NielsenK.,2-s2.0-84901315116,1052
ProuxC.,2-s2.0-84901315116,1053
RossignolT.,2-s2.0-84901315116,1054
ScheinJ.E.,2-s2.0-84901315116,1055
SunS.,2-s2.0-84901315116,1056
WollschlaegerC.,2-s2.0-84901315116,1057
WoodI.A.,2-s2.0-84901315116,1058
ZengQ.,2-s2.0-84901315116,1059
NeuvégliseC.,2-s2.0-84901315116,1060
NewlonC.S.,2-s2.0-84901315116,1061
PerfectJ.R.,2-s2.0-84901315116,1062
LodgeJ.K.,2-s2.0-84901315116,1063
IdnurmA.,2-s2.0-84901315116,1064
StajichJ.E.,2-s2.0-84901315116,1065
KronstadJ.W.,2-s2.0-84901315116,1066
SanyalK.,2-s2.0-84901315116,1067
HeitmanJ.,2-s2.0-84901315116,1068
FraserJ.A.,2-s2.0-84901315116,1069
CuomoC.A.,2-s2.0-84901315116,1070
DietrichF.S.,2-s2.0-84901315116,1071
O'BrienH.D.,2-s2.0-84901320276,1072
WilliamsS.H.,2-s2.0-84901320276,1073
GrimmM.,2-s2.0-84901333418,1074
MunzA.,2-s2.0-84901333418,1075
TerieteP.,2-s2.0-84901333418,1076
NadtotschiT.,2-s2.0-84901333418,1077
ReinertS.,2-s2.0-84901333418,1078
SalomonssonB.,2-s2.0-84901347299,1079
ShermanR.,2-s2.0-84901358787,1080
ZhaoL.,2-s2.0-84901368810,1081
LiY.,2-s2.0-84901368810,1082
LuH.,2-s2.0-84901368810,1083
YuanL.,2-s2.0-84901368810,1084
TongS.,2-s2.0-84901368810,1085
GoggolidouP.,2-s2.0-84901391094,1086
ArslanS.,2-s2.0-84901422251,1087
OzyurekE.,2-s2.0-84901422251,1088
Gunduz-DemirC.,2-s2.0-84901422251,1089
VanGorpP.,2-s2.0-84901427849,1090
ComuzziM.,2-s2.0-84901427849,1091
JahnenA.,2-s2.0-84901427849,1092
KaymakU.,2-s2.0-84901427849,1093
MiddletonB.,2-s2.0-84901427849,1094
AnamiB.S.,2-s2.0-84901428027,1095
UnkiP.H.,2-s2.0-84901428027,1096
ArivazhaganS.,2-s2.0-84901432965,1097
BenittaR.,2-s2.0-84901432965,1098
RiordanA.J.,2-s2.0-84901433236,1099
BenninkE.,2-s2.0-84901433236,1100
DankbaarJ.W.,2-s2.0-84901433236,1101
ViergeverM.A.,2-s2.0-84901433236,1102
VelthuisB.K.,2-s2.0-84901433236,1103
SmitE.J.,2-s2.0-84901433236,1104
DeJongH.W.A.M.,2-s2.0-84901433236,1105
SteenbergenR.D.M.,2-s2.0-84901434075,1106
SnijdersP.J.F.,2-s2.0-84901434075,1107
HeidemanD.A.M.,2-s2.0-84901434075,1108
MeijerC.J.L.M.,2-s2.0-84901434075,1109
TaoY.,2-s2.0-84901478038,1110
VanPeerA.F.,2-s2.0-84901478038,1111
ChenB.,2-s2.0-84901478038,1112
ChenZ.,2-s2.0-84901478038,599
ZhuJ.,2-s2.0-84901478038,1113
DengY.,2-s2.0-84901478038,1114
JiangY.,2-s2.0-84901478038,1115
LiS.,2-s2.0-84901478038,404
WuT.,2-s2.0-84901478038,1116
XieB.,2-s2.0-84901478038,403
SealeJ.,2-s2.0-84901488582,1117
VanDeWeteringR.,2-s2.0-84901498977,1118
BatenburgR.,2-s2.0-84901498977,1119
HärmäV.,2-s2.0-84901501094,1120
SchukovH.-P.,2-s2.0-84901501094,1121
HapponenA.,2-s2.0-84901501094,1122
AhonenI.,2-s2.0-84901501094,1123
VirtanenJ.,2-s2.0-84901501094,1124
SiitariH.,2-s2.0-84901501094,1125
ÅkerfeltM.,2-s2.0-84901501094,1126
LötjönenJ.,2-s2.0-84901501094,1127
NeesM.,2-s2.0-84901501094,1128
GrandoS.A.,2-s2.0-84901604202,1129
CrijnsW.,2-s2.0-84901609100,1130
VanHerckH.,2-s2.0-84901609100,1131
DefraeneG.,2-s2.0-84901609100,1132
VanDenBerghL.,2-s2.0-84901609100,1133
SlagmolenP.,2-s2.0-84901609100,1134
HaustermansK.,2-s2.0-84901609100,1135
MaesF.,2-s2.0-84901609100,1136
VanDenHeuvelF.,2-s2.0-84901609100,1137
BanerjeeN.,2-s2.0-84901631492,1138
MillerN.,2-s2.0-84901631492,1139
AllenC.,2-s2.0-84901631492,1140
BendayanR.,2-s2.0-84901631492,1141
LiX.-J.,2-s2.0-84901644339,1142
LiangL.-L.,2-s2.0-84901644339,1143
XieC.-W.,2-s2.0-84901644339,1144
YangS.,2-s2.0-84901644339,1145
RubinG.D.,2-s2.0-84901684269,1146
LeipsicJ.,2-s2.0-84901684269,1147
JosephSchoepfU.,2-s2.0-84901684269,1148
FleischmannD.,2-s2.0-84901684269,1149
NapelS.,2-s2.0-84901684269,1150
FangR.,2-s2.0-84901690103,1151
KarlssonK.,2-s2.0-84901690103,1152
ChenT.,2-s2.0-84901690103,1153
SanelliP.C.,2-s2.0-84901690103,1154
ZhengY.,2-s2.0-84901694461,1155
DanielE.,2-s2.0-84901694461,1156
HunterA.A.,2-s2.0-84901694461,1157
XiaoR.,2-s2.0-84901694461,1158
GaoJ.,2-s2.0-84901694461,1159
LiH.,2-s2.0-84901694461,1160
MaguireM.G.,2-s2.0-84901694461,1161
BrainardD.H.,2-s2.0-84901694461,1162
GeeJ.C.,2-s2.0-84901694461,1163
LiY.,2-s2.0-84901750644,1082
PetrovicL.,2-s2.0-84901750644,1164
CelliJ.P.,2-s2.0-84901750644,1165
YelleswarapuC.S.,2-s2.0-84901750644,1166
BaghliI.,2-s2.0-84901762637,1167
NakibA.,2-s2.0-84901762637,1168
SellamE.,2-s2.0-84901762637,1169
BenazzouzM.,2-s2.0-84901762637,1170
ChikhA.,2-s2.0-84901762637,1171
PetitE.,2-s2.0-84901762637,1172
ChanA.C.,2-s2.0-84901779012,1173
WongT.T.W.,2-s2.0-84901779012,1174
WongK.K.Y.,2-s2.0-84901779012,1175
LamE.Y.,2-s2.0-84901779012,1176
TsiaK.K.,2-s2.0-84901779012,1177
AvanakiA.,2-s2.0-84901779187,1178
EspigK.,2-s2.0-84901779187,1179
KimpeT.,2-s2.0-84901779187,1180
XthonaA.,2-s2.0-84901779187,1181
MarchessouxC.,2-s2.0-84901779187,1182
RostangJ.,2-s2.0-84901779187,1183
PiepersB.,2-s2.0-84901779187,1184
TrahearnN.,2-s2.0-84901786546,1185
EpsteinD.,2-s2.0-84901786546,1186
SneadD.,2-s2.0-84901786546,1187
CreeI.,2-s2.0-84901786546,1188
RajpootN.,2-s2.0-84901786546,1189
LiN.,2-s2.0-84901806085,1190
ChouY.-Y.,2-s2.0-84901806085,1191
ShieeN.,2-s2.0-84901806085,1192
ChanL.,2-s2.0-84901806085,1193
PhamD.L.,2-s2.0-84901806085,1194
ButmanJ.A.,2-s2.0-84901806085,1195
GaoY.,2-s2.0-84901813716,276
SchillingK.G.,2-s2.0-84901813716,1196
KhareS.P.,2-s2.0-84901813716,1197
PandaS.,2-s2.0-84901813716,1198
ChoeA.S.,2-s2.0-84901813716,1199
StepniewskaI.,2-s2.0-84901813716,1200
LiX.,2-s2.0-84901813716,1201
DingZ.,2-s2.0-84901813716,1202
AndersonA.,2-s2.0-84901813716,1203
LandmanB.A.,2-s2.0-84901813716,1204
YoonH.,2-s2.0-84901815559,1205
LeeH.,2-s2.0-84901815559,1206
JeonK.-W.,2-s2.0-84901815559,1207
JungH.,2-s2.0-84901815559,1208
LeeM.-Y.,2-s2.0-84901815559,1209
WonH.-S.,2-s2.0-84901815559,1210
JeonE.-J.,2-s2.0-84901815559,1211
YangE.-H.,2-s2.0-84901815559,1212
ChoiJ.-Y.,2-s2.0-84901815559,1213
HongS.-J.,2-s2.0-84901815559,1214
HayashiN.,2-s2.0-84901838357,1215
TaniguchiA.,2-s2.0-84901838357,1216
NotoK.,2-s2.0-84901838357,1217
ShimosegawaM.,2-s2.0-84901838357,1218
OguraT.,2-s2.0-84901838357,1219
DoiK.,2-s2.0-84901838357,1220
CenR.,2-s2.0-84901838493,1221
PopA.R.,2-s2.0-84901838493,1222
BahcallN.A.,2-s2.0-84901838493,1223
ZidelmalZ.,2-s2.0-84901845199,1224
AmirouA.,2-s2.0-84901845199,1225
Ould-AbdeslamD.,2-s2.0-84901845199,1226
MoukademA.,2-s2.0-84901845199,1227
DieterlenA.,2-s2.0-84901845199,1228
BalsatC.,2-s2.0-84901845635,1229
SignolleN.,2-s2.0-84901845635,1230
